form	lemma	POS
"
"	"
"	SPACE
C'	ce	PRON
est	être	AUX
à	à	ADP
elle	lui	PRON
aussi	aussi	ADV
que	que	SCONJ
pensent	pensent	ADV
les	le	DET
philosophes	philosophe	NOUN
,	,	PUNCT
quand	quand	SCONJ
ils	il	PRON
croient	croire	VERB
résoudre	résoudre	VERB
l'	le	DET
obligation	obligation	NOUN
en	en	ADP
éléments	élément	NOUN
rationnels	rationnel	ADJ
.	.	PUNCT
Pour	pour	ADP
résister	résister	VERB
à	à	ADP
la	le	DET
résistance	résistance	PROPN
,	,	PUNCT
pour	pour	ADP
nous	nous	PRON
maintenir	maintenir	VERB
dans	dans	ADP
le	le	DET
droit	droit	NOUN
chemin	chemin	ADJ
quand	quand	SCONJ
le	le	DET
désir	désir	NOUN
,	,	PUNCT
la	le	DET
passion	passion	NOUN
ou	ou	CCONJ
l'	le	DET
intérêt	intérêt	NOUN
nous	nous	PRON
en	en	PRON
détournent	détournent	NOUN
,	,	PUNCT
nous	nous	PRON
devons	devoir	VERB
nécessairement	nécessairement	ADV
nous	nous	PRON
donner	donner	VERB
à	à	ADP
nous	nous	PRON
-	-	PUNCT
mêmes	même	PRON
des	de	ADP
raisons	raison	NOUN
.	.	PUNCT
Même	même	ADV
si	si	SCONJ
nous	nous	PRON
avons	avoir	AUX
opposé	opposer	VERB
au	au	DET
désir	désir	NOUN
illicite	illicite	ADP
un	un	DET
autre	autre	ADJ
désir	désir	NOUN
,	,	PUNCT
celui-ci	celui-ci	PRON
,	,	PUNCT
suscité	susciter	VERB
par	par	ADP
la	le	DET
volonté	volonté	NOUN
,	,	PUNCT
n'	n'	ADV
a	avoir	AUX
pu	pouvoir	VERB
surgir	surgir	VERB
qu'	que	SCONJ
à	à	ADP
l'	le	DET
appel	appel	NOUN
d'	de	ADP
une	un	DET
idée	idée	NOUN
.	.	PUNCT
Bref	bref	ADV
,	,	PUNCT
un	un	DET
être	être	NOUN
intelligent	intelligent	ADV
agit	agir	VERB
sur	sur	ADP
lui-même	lui-même	PRON
par	par	ADP
l'	le	DET
intermédiaire	intermédiaire	NOUN
de	de	ADP
l'	le	DET
intelligence	intelligence	NOUN
.	.	PUNCT
Mais	mais	CCONJ
,	,	PUNCT
de	de	ADP
ce	ce	PRON
que	que	PRON
c'	ce	PRON
est	être	VERB
par	par	ADP
des	un	DET
voies	voie	NOUN
rationnelles	rationnel	ADJ
qu'	qu'	PRON
on	on	PRON
revient	revenir	VERB
à	à	ADP
l'	le	DET
obligation	obligation	NOUN
,	,	PUNCT
il	il	PRON
ne	ne	ADV
suit	suivre	VERB
pas	pas	ADV
que	que	SCONJ
l'	le	DET
obligation	obligation	NOUN
ait	avoir	AUX
été	être	AUX
d'	de	ADP
ordre	ordre	NOUN
rationnel	rationnel	ADJ
.	.	PUNCT
Nous	nous	PRON
nous	nous	PRON
appesantirons	appesantir	VERB
plus	plus	ADV
tard	tard	ADV
sur	sur	ADP
ce	ce	DET
point	point	NOUN
;	;	PUNCT
nous	nous	PRON
ne	ne	ADV
voulons	vouloir	VERB
pas	pas	ADV
encore	encore	ADV
discuter	discuter	VERB
les	le	DET
théories	théorie	NOUN
morales	moral	ADJ
.	.	PUNCT
Disons	dison	NOUN
simplement	simplement	ADV
qu'	que	SCONJ
autre	autre	ADJ
chose	chose	NOUN
est	être	AUX
une	un	DET
tendance	tendance	NOUN
,	,	PUNCT
naturelle	naturel	ADJ
ou	ou	CCONJ
acquise	acquérir	VERB
,	,	PUNCT
autre	autre	ADJ
chose	chose	NOUN
la	le	DET
méthode	méthode	NOUN
nécessairement	nécessairement	ADJ
rationnelle	rationnelle	NOUN
qu'	que	SCONJ
emploiera	employer	VERB
,	,	PUNCT
pour	pour	ADP
lui	lui	PRON
rendre	rendre	VERB
sa	son	DET
force	force	NOUN
et	et	CCONJ
pour	pour	ADP
combattre	combattre	VERB
ce	ce	PRON
qui	qui	PRON
s'	se	PRON
oppose	oppose	VERB
à	à	ADP
elle	lui	PRON
,	,	PUNCT
un	un	DET
être	être	NOUN
raisonnable	raisonnable	ADJ
.	.	PUNCT
Dans	dans	ADP
ce	ce	DET
dernier	dernier	ADJ
cas	cas	NOUN
,	,	PUNCT
la	le	DET
tendance	tendance	NOUN
éclipsée	éclipser	VERB
peut	pouvoir	VERB
reparaître	reparaître	VERB
;	;	PUNCT
et	et	CCONJ
tout	tout	ADV
se	se	PRON
passe	passer	VERB
sans	sans	ADP
doute	doute	NOUN
alors	alors	ADV
comme	comme	ADP
si	si	SCONJ
l'	le	DET
on	on	PRON
avait	avoir	VERB
réussi	réussi	ADP
par	par	ADP
cette	ce	DET
méthode	méthode	NOUN
à	à	ADP
reconstituer	reconstituer	VERB
la	le	DET
tendance	tendance	NOUN
.	.	PUNCT
En	en	ADP
réalité	réalité	NOUN
,	,	PUNCT
on	on	PRON
n'	n'	ADV
a	avoir	AUX
fait	faire	VERB
qu'	que	SCONJ
écarter	écarter	VERB
ce	ce	PRON
qui	qui	PRON
la	le	DET
gênait	gêner	VERB
ou	ou	CCONJ
l'	le	DET
arrêtait	arrêtait	NOUN
.	.	PUNCT
Cela	cela	PRON
revient	revenir	VERB
au	au	DET
même	même	ADV
,	,	PUNCT
je	je	PRON
le	le	DET
veux	veux	ADJ
bien	bien	ADV
,	,	PUNCT
dans	dans	ADP
la	le	DET
pratique	pratique	NOUN
:	:	PUNCT
qu'	que	SCONJ
on	on	PRON
explique	explique	VERB
le	le	DET
fait	fait	NOUN
d'	de	ADP
une	un	DET
manière	manière	NOUN
ou	ou	CCONJ
d'	de	ADP
une	un	DET
autre	autre	ADJ
,	,	PUNCT
le	le	DET
fait	fait	NOUN
est	être	AUX
là	là	ADV
,	,	PUNCT
on	on	PRON
a	avoir	VERB
réussi	réussi	ADV
.	.	PUNCT
Et	et	CCONJ
il	il	PRON
vaut	valoir	VERB
peut-être	peut-être	ADV
mieux	mieux	ADV
,	,	PUNCT
pour	pour	ADP
réussir	réussir	NOUN
,	,	PUNCT
se	se	PRON
figurer	figurer	VERB
que	que	SCONJ
les	le	DET
choses	chose	NOUN
se	se	PRON
sont	être	AUX
