form	lemma	POS
"
"	"
"	SPACE
Il	il	PRON
faut	falloir	VERB
cette	ce	DET
rupture	rupture	NOUN
violente	violent	ADJ
pour	pour	ADP
que	que	SCONJ
se	se	PRON
révèle	révéler	VERB
clairement	clairement	ADV
l'	le	DET
adhérence	adhérence	NOUN
de	de	ADP
l'	le	DET
individu	individu	NOUN
à	à	ADP
la	le	DET
société	société	NOUN
.	.	PUNCT
En	en	ADP
temps	temps	NOUN
ordinaire	ordinaire	ADJ
,	,	PUNCT
nous	nous	PRON
nous	nous	PRON
conformons	conformer	VERB
à	à	ADP
nos	notre	DET
obligations	obligation	NOUN
plutôt	plutôt	ADV
que	que	SCONJ
nous	nous	PRON
ne	ne	ADV
pensons	penser	VERB
à	à	ADP
elles	lui	PRON
.	.	PUNCT
S'	s'	SCONJ
il	il	PRON
fallait	falloir	VERB
chaque	chaque	DET
fois	fois	NOUN
en	en	ADP
évoquer	évoquer	VERB
l'	le	DET
idée	idée	NOUN
,	,	PUNCT
énoncer	énoncer	VERB
la	le	DET
formule	formule	NOUN
,	,	PUNCT
il	il	PRON
serait	être	AUX
beaucoup	beaucoup	ADV
plus	plus	ADV
fatigant	fatigant	ADJ
de	de	ADP
faire	faire	VERB
son	son	DET
devoir	devoir	NOUN
.	.	PUNCT
Mais	mais	CCONJ
l'	le	DET
habitude	habitude	NOUN
suffit	suffit	PROPN
,	,	PUNCT
et	et	CCONJ
nous	nous	PRON
n'	n'	ADV
avons	avoir	VERB
le	le	DET
plus	plus	ADV
souvent	souvent	ADV
qu'	que	SCONJ
à	à	ADP
nous	nous	PRON
laisser	laisser	VERB
aller	aller	VERB
pour	pour	ADP
donner	donner	VERB
à	à	ADP
la	le	DET
société	société	NOUN
ce	ce	PRON
qu'	qu'	PRON
elle	lui	PRON
attend	attendre	VERB
de	de	ADP
nous	nous	PRON
.	.	PUNCT
Elle	lui	PRON
a	avoir	VERB
d'	de	ADP
ailleurs	ailleurs	ADV
singulièrement	singulièrement	ADV
facilité	faciliter	VERB
les	le	DET
choses	chose	NOUN
en	en	ADP
intercalant	intercaler	VERB
des	de	ADP
intermédiaires	intermédiaire	NOUN
entre	entre	ADP
nous	nous	PRON
et	et	CCONJ
elle	lui	PRON
:	:	PUNCT
nous	nous	PRON
avons	avoir	VERB
une	un	DET
famille	famille	NOUN
,	,	PUNCT
nous	nous	PRON
exerçons	exercer	VERB
un	un	DET
métier	métier	NOUN
ou	ou	CCONJ
une	un	DET
profession	profession	NOUN
;	;	PUNCT
nous	nous	PRON
appartenons	appartenir	VERB
à	à	ADP
notre	notre	DET
commune	commune	NOUN
,	,	PUNCT
a	avoir	AUX
notre	notre	DET
arrondissement	arrondissement	NOUN
,	,	PUNCT
à	à	ADP
notre	notre	DET
département	département	NOUN
;	;	PUNCT
et	et	CCONJ
,	,	PUNCT
là	là	ADV
où	où	PRON
l'	le	DET
insertion	insertion	NOUN
du	de	DET
groupe	groupe	NOUN
dans	dans	ADP
la	le	DET
société	société	NOUN
est	être	AUX
parfaite	parfaire	VERB
,	,	PUNCT
il	il	PRON
nous	nous	PRON
suffit	suffire	VERB
,	,	PUNCT
à	à	ADP
la	le	DET
rigueur	rigueur	NOUN
,	,	PUNCT
de	de	ADP
remplir	remplir	VERB
nos	notre	DET
obligations	obligation	NOUN
vis-à-vis	vis-à-vis	PRON
du	de	DET
groupe	groupe	NOUN
pour	pour	ADP
être	être	AUX
quittes	quitter	VERB
envers	envers	NOUN
la	le	DET
société	société	NOUN
.	.	PUNCT
Elle	lui	PRON
occupe	occupe	VERB
la	le	DET
périphérie	périphérie	NOUN
;	;	PUNCT
l'	le	DET
individu	individu	NOUN
est	être	AUX
au	au	DET
centre	centre	NOUN
.	.	PUNCT
Du	de	DET
centre	centre	NOUN
à	à	ADP
la	le	DET
périphérie	périphérie	NOUN
sont	être	AUX
disposés	disposer	VERB
,	,	PUNCT
comme	comme	ADP
autant	autant	ADV
de	de	DET
cercles	cercle	NOUN
concentriques	concentrique	ADJ
de	de	ADP
plus	plus	ADV
en	en	ADP
plus	plus	ADV
larges	large	ADJ
,	,	PUNCT
les	le	DET
divers	divers	ADJ
groupements	groupement	NOUN
auxquels	auxquels	PRON
l'	le	DET
individu	individu	NOUN
appartient	appartenir	VERB
.	.	PUNCT
De	de	ADP
la	le	DET
périphérie	périphérie	NOUN
au	au	DET
centre	centre	NOUN
,	,	PUNCT
à	à	ADP
mesure	mesure	NOUN
que	que	SCONJ
le	le	DET
