form	lemma	POS
"
"	"
"	SPACE
Lui	Lui	PROPN
-	-	PROPN
même	même	ADV
peut	pouvoir	VERB
être	être	AUX
considéré	considérer	VERB
comme	comme	ADP
le	le	DET
continuateur	continuateur	NOUN
des	de	ADP
prophètes	prophète	NOUN
d'	de	ADP
Israël	Israël	PROPN
.	.	PUNCT
Il	il	PRON
n'	n'	ADV
est	être	AUX
pas	pas	ADV
douteux	douteux	ADJ
que	que	SCONJ
le	le	DET
christianisme	christianisme	NOUN
ait	avoir	AUX
été	être	AUX
une	un	DET
transformation	transformation	NOUN
profonde	profonde	NOUN
du	de	DET
judaïsme	judaïsme	NOUN
.	.	PUNCT
On	on	PRON
l'	l'	PRON
a	avoir	AUX
dit	dire	VERB
bien	bien	ADV
des	un	DET
fois	fois	NOUN
:	:	PUNCT
à	à	ADP
une	un	DET
religion	religion	NOUN
qui	qui	PRON
était	être	AUX
encore	encore	ADV
essentiellement	essentiellement	ADV
nationale	national	ADJ
se	se	PRON
substitua	substituer	VERB
une	un	DET
religion	religion	NOUN
capable	capable	ADJ
de	de	ADP
devenir	devenir	VERB
universelle	universelle	NOUN
.	.	PUNCT
À	à	ADP
un	un	DET
Dieu	dieu	NOUN
qui	qui	PRON
tranchait	trancher	VERB
sans	sans	ADP
doute	doute	NOUN
sur	sur	ADP
tous	tout	ADJ
les	le	DET
autres	autre	ADJ
par	par	ADP
sa	son	DET
justice	justice	NOUN
en	en	ADP
même	même	ADJ
temps	temps	NOUN
que	que	SCONJ
par	par	ADP
sa	son	DET
puissance	puissance	NOUN
,	,	PUNCT
mais	mais	CCONJ
dont	dont	PRON
la	le	DET
puissance	puissance	NOUN
s'	se	PRON
exerçait	exercer	VERB
en	en	ADP
faveur	faveur	NOUN
de	de	ADP
son	son	DET
peuple	peuple	NOUN
et	et	CCONJ
dont	dont	PRON
la	le	DET
justice	justice	NOUN
concernait	concerner	VERB
avant	avant	ADP
tout	tout	ADV
ses	son	DET
sujets	sujet	NOUN
,	,	PUNCT
succéda	succéda	ADJ
un	un	DET
Dieu	dieu	NOUN
d'	de	ADP
amour	amour	NOUN
,	,	PUNCT
et	et	CCONJ
qui	qui	PRON
aimait	aimer	VERB
l'	le	DET
humanité	humanité	NOUN
entière	entier	ADJ
.	.	PUNCT
C'	ce	PRON
est	être	AUX
précisément	précisément	ADV
pourquoi	pourquoi	ADV
nous	nous	PRON
hésitons	hésiter	VERB
à	à	ADP
classer	classer	VERB
les	le	DET
prophètes	prophète	NOUN
juifs	juif	ADJ
parmi	parmi	ADP
les	le	DET
mystiques	mystique	NOUN
de	de	ADP
l'	le	DET
antiquité	antiquité	NOUN
:	:	PUNCT
Jahveh	jahveh	NOUN
était	être	AUX
un	un	DET
juge	juge	NOUN
trop	trop	ADV
sévère	sévère	ADJ
,	,	PUNCT
entre	entre	ADP
Israël	Israël	PROPN
et	et	CCONJ
son	son	DET
Dieu	Dieu	PROPN
il	il	PRON
n'	n'	ADV
y	y	PRON
avait	avoir	VERB
pas	pas	ADV
assez	assez	ADV
d'	de	ADP
intimité	intimité	NOUN
,	,	PUNCT
pour	pour	ADP
que	que	SCONJ
le	le	DET
judaïsme	judaïsme	NOUN
fût	être	VERB
le	le	DET
mysticisme	mysticisme	NOUN
que	que	PRON
nous	nous	PRON
définissons	définir	VERB
.	.	PUNCT
Et	et	CCONJ
pourtant	pourtant	ADV
aucun	aucun	DET
courant	courant	NOUN
de	de	ADP
pensée	pensée	NOUN
ou	ou	CCONJ
de	de	ADP
sentiment	sentiment	NOUN
n'	n'	ADV
a	avoir	AUX
contri.bué	contri.bué	ADP
autant	autant	ADV
que	que	SCONJ
le	le	DET
prophétisme	prophétisme	NOUN
juif	juif	ADJ
à	à	ADP
susciter	susciter	VERB
le	le	DET
mysticisme	mysticisme	NOUN
que	que	PRON
nous	nous	PRON
appelons	appelons	AUX
complet	complet	ADJ
,	,	PUNCT
celui	celui	VERB
des	un	DET
mystiques	mystique	NOUN
chrétiens	chrétien	ADJ
.	.	PUNCT
La	le	DET
raison	raison	NOUN
en	en	ADP
est	être	VERB
que	que	SCONJ
si	si	SCONJ
d'	d'	DET
autres	autre	ADJ
courants	courant	NOUN
portèrent	porter	VERB
certaines	certain	DET
âmes	âme	ADJ
à	à	ADP
un	un	DET
mysticisme	mysticisme	NOUN
contemplatif	contemplatif	ADJ
et	et	CCONJ
