form	lemma	POS
"
"	"
"	SPACE
Nous	nous	PRON
venons	venir	VERB
de	de	ADP
dire	dire	VERB
qu'	que	SCONJ
à	à	ADP
côté	côté	NOUN
des	de	ADP
guerres	guerre	NOUN
accidentelles	accidentel	ADJ
il	il	PRON
en	en	PRON
est	être	VERB
d'	de	ADP
essentielles	essentielle	NOUN
,	,	PUNCT
pour	pour	ADP
lesquelles	lequel	PRON
l'	le	DET
instinct	instinct	NOUN
guerrier	guerrier	NOUN
semble	semble	VERB
avoir	avoir	AUX
été	être	AUX
fait	faire	VERB
.	.	PUNCT
De	de	ADP
ce	ce	DET
nombre	nombre	NOUN
sont	être	AUX
les	le	DET
guerres	guerre	NOUN
d'	de	ADP
aujourd'hui	aujourd'hui	ADV
.	.	PUNCT
On	on	PRON
cherche	cherche	VERB
de	de	ADP
moins	moins	ADV
en	en	ADP
moins	moins	ADV
à	à	ADP
conquérir	conquérir	VERB
pour	pour	ADP
conquérir	conquérir	VERB
.	.	PUNCT
On	on	PRON
ne	ne	ADV
se	se	PRON
bat	battre	VERB
plus	plus	ADV
par	par	ADP
amour	amour	NOUN
-	-	PUNCT
propre	propre	ADJ
blessé	blessé	PROPN
,	,	PUNCT
pour	pour	ADP
le	le	DET
prestige	prestige	NOUN
,	,	PUNCT
pour	pour	ADP
la	le	DET
gloire	gloire	NOUN
.	.	PUNCT
On	on	PRON
se	se	PRON
bat	battre	VERB
pour	pour	ADP
n'	n'	ADV
être	être	AUX
pas	pas	ADV
affamé	affamer	VERB
,	,	PUNCT
dit	dire	VERB
-on	on	PRON
,	,	PUNCT
-	-	PUNCT
en	en	ADP
réalité	réalité	NOUN
pour	pour	ADP
se	se	PRON
maintenir	maintenir	VERB
à	à	ADP
un	un	DET
certain	certain	ADJ
niveau	niveau	NOUN
de	de	ADP
vie	vie	NOUN
au	au	DET
-	-	PROPN
dessous	dessous	NOUN
duquel	duquel	PRON
on	on	PRON
croit	croire	VERB
qu'	que	SCONJ
il	il	PRON
ne	ne	ADV
vaudrait	valoir	VERB
plus	plus	ADV
la	le	DET
peine	peine	NOUN
de	de	ADP
vivre	vivre	NOUN
.	.	PUNCT
Plus	plus	ADV
de	de	ADP
délégation	délégation	NOUN
à	à	ADP
un	un	DET
nombre	nombre	NOUN
restreint	restreindre	ADJ
de	de	ADP
soldats	soldat	NOUN
chargés	charger	ADJ
de	de	ADP
représenter	représenter	VERB
la	le	DET
nation	nation	NOUN
.	.	PUNCT
Plus	plus	ADV
rien	rien	PRON
qui	qui	PRON
ressemble	ressemble	VERB
à	à	ADP
un	un	DET
duel	duel	NOUN
.	.	PUNCT
Il	il	PRON
faut	falloir	VERB
que	que	SCONJ
tous	tout	ADJ
se	se	PRON
battent	battre	VERB
contre	contre	ADP
tous	tout	PRON
,	,	PUNCT
comme	comme	ADP
firent	faire	VERB
les	le	DET
hordes	horde	NOUN
des	de	ADP
premiers	premier	ADJ
temps	temps	NOUN
.	.	PUNCT
Seulement	seulement	ADV
on	on	PRON
se	se	PRON
bat	battre	VERB
avec	avec	ADP
les	le	DET
armes	arme	NOUN
forgées	forger	VERB
par	par	ADP
notre	notre	DET
civilisation	civilisation	NOUN
,	,	PUNCT
et	et	CCONJ
les	le	DET
massacres	massacre	NOUN
sont	être	AUX
d'	de	ADP
une	un	DET
horreur	horreur	NOUN
que	que	SCONJ
les	le	DET
anciens	ancien	NOUN
n'	n'	ADV
auraient	avoir	VERB
même	même	ADV
pas	pas	ADV
imaginée	imaginer	ADJ
.	.	PUNCT
Au	au	DET
train	train	NOUN
dont	dont	PRON
va	aller	VERB
la	le	DET
science	science	NOUN
,	,	PUNCT
le	le	DET
jour	jour	NOUN
approche	approche	NOUN
où	où	PRON
l'	le	DET
un	un	PRON
des	de	ADP
adversaires	adversaire	NOUN
,	,	PUNCT
possesseur	possesseur	NOUN
d'	de	ADP
un	un	DET
secret	secret	NOUN
qu'	que	SCONJ
il	il	PRON
tenait	tenir	VERB
en	en	ADP
réserve	réserve	NOUN
,	,	PUNCT
aura	avoir	VERB
le	le	DET
moyen	moyen	NOUN
de	de	ADP
supprimer	supprimer	VERB
l'	le	DET
autre	autre	PRON
.	.	PUNCT
Il	il	PRON
ne	ne	ADV
restera	rester	VERB
peut-être	peut-être	ADV
plus	plus	ADV
trace	trace	NOUN
du	de	DET
vaincu	vaincu	NOUN
sur	sur	ADP
la	le	DET
terre	terre	NOUN
.	.	PUNCT
