form	lemma	POS
"
"	"
"	SPACE
Je	je	PRON
suppose	suppose	VERB
qu'	que	SCONJ
au	au	DET
bout	bout	NOUN
d'	de	ADP
une	un	DET
heure	heure	NOUN
,	,	PUNCT
marquée	marquer	VERB
par	par	ADP
l'	le	DET
horloge	horloge	NOUN
du	de	DET
boulet	boulet	NOUN
,	,	PUNCT
celui-ci	celui-ci	PRON
passe	passer	VERB
au	au	DET
milieu	milieu	NOUN
M	m	ADJ
de	de	ADP
la	le	DET
distance	distance	NOUN
AB	AB	PROPN
.	.	PUNCT
Paul	Paul	PROPN
lit	lit	PROPN
l'	le	DET
heure	heure	NOUN
à	à	ADP
la	le	DET
fois	fois	NOUN
sur	sur	ADP
son	son	DET
horloge	horloge	NOUN
(	(	PUNCT
1	1	NUM
h	heure	NOUN
)	)	PUNCT
et	et	CCONJ
sur	sur	ADP
l'	le	DET
horloge	horloge	NOUN
du	de	DET
système	système	NOUN
Terre	terre	NOUN
placée	placer	VERB
en	en	ADP
M.	monsieur	NOUN
Quelle	quell	ADJ
heure	heure	NOUN
lira	lire	VERB
-t	-t	PART
-il	il	PRON
sur	sur	ADP
cette	ce	DET
dernière	dernier	ADJ
?	?	PUNCT
Une	un	DET
des	un	DET
formules	formule	NOUN
de	de	ADP
Lorentz	Lorentz	PROPN
donne	donne	VERB
la	le	DET
réponse	réponse	NOUN
.	.	PUNCT
