form	lemma	POS
"
"	"
"	SPACE
De	de	ADP
là	là	ADV
une	un	DET
nouvelle	nouveau	ADJ
formule	formule	NOUN
pour	pour	ADP
la	le	DET
composition	composition	NOUN
des	de	ADP
vitesses	vitesse	NOUN
.	.	PUNCT
Supposons	supposon	NOUN
en	en	ADP
effet	effet	NOUN
que	que	SCONJ
le	le	DET
point	point	NOUN
M	m	ADJ
'	'	PUNCT
se	se	PRON
meuve	mouvoir	VERB
d'	de	ADP
un	un	DET
mouvement	mouvement	NOUN
uniforme	uniforme	ADJ
,	,	PUNCT
à	à	ADP
l'	le	DET
intérieur	intérieur	NOUN
de	de	ADP
S	s	NOUN
'	'	PUNCT
,	,	PUNCT
parallèlement	parallèlement	ADV
à	à	ADP
O'	o'	DET
X	x	NOUN
'	'	PUNCT
,	,	PUNCT
avec	avec	ADP
une	un	DET
vitesse	vitesse	NOUN
v	v	NOUN
'	'	PUNCT
,	,	PUNCT
mesurée	mesurer	VERB
naturellement	naturellement	ADV
par	par	ADP
.	.	PUNCT
Quelle	quell	ADJ
sera	être	AUX
sa	son	DET
vitesse	vitesse	NOUN
pour	pour	ADP
le	le	DET
spectateur	spectateur	NOUN
assis	asseoir	VERB
en	en	ADP
S	s	NOUN
et	et	CCONJ
qui	qui	PRON
rapporte	rapporte	VERB
les	le	DET
positions	position	NOUN
successives	successif	ADJ
du	de	DET
mobile	mobile	NOUN
à	à	ADP
ses	son	DET
axes	axe	NOUN
OX	o	NOUN
,	,	PUNCT
OY	oy	NOUN
,	,	PUNCT
OZ	oz	VERB
?	?	PUNCT
Pour	pour	ADP
obtenir	obtenir	VERB
cette	ce	DET
vitesse	vitesse	NOUN
v	v	NOUN
""""	""""	PUNCT
,	,	PUNCT
mesurée	mesurer	VERB
par	par	ADP
,	,	PUNCT
nous	nous	PRON
devons	devoir	VERB
diviser	diviser	VERB
membre	membre	NOUN
à	à	ADP
membre	membre	NOUN
la	le	DET
première	premier	ADJ
et	et	CCONJ
la	le	DET
quatrième	quatrième	ADJ
des	de	ADP
équations	équation	NOUN
ci	ci	ADJ
-	-	NOUN
dessus	dessus	NOUN
,	,	PUNCT
et	et	CCONJ
nous	nous	PRON
aurons	avoir	VERB
:	:	PUNCT
v	v	NOUN
""""	""""	PUNCT
=	=	VERB
alors	alors	ADV
que	que	SCONJ
jusqu'	jusque	ADP
ici	ici	ADV
la	le	DET
mécanique	mécanique	NOUN
posait	poser	VERB
:	:	PUNCT
v	v	NOUN
""""	""""	PUNCT
=	=	VERB
v	v	NOUN
+	plus	ADP
v	v	NOUN
'	'	PUNCT
.	.	PUNCT
