form	lemma	POS
"
"	"
"	SPACE
L'	le	DET
instabilité	instabilité	NOUN
s'	se	PRON
explique	explique	VERB
aisément	aisément	ADV
.	.	PUNCT
Comme	comme	SCONJ
le	le	DET
rêve	rêve	NOUN
a	avoir	VERB
pour	pour	ADP
essence	essence	NOUN
de	de	ADP
ne	ne	ADV
pas	pas	ADV
ajuster	ajuster	VERB
exactement	exactement	ADV
la	le	DET
sensation	sensation	NOUN
au	au	DET
souvenir	souvenir	NOUN
,	,	PUNCT
mais	mais	CCONJ
de	de	ADP
laisser	laisser	VERB
du	de	DET
jeu	jeu	NOUN
,	,	PUNCT
contre	contre	ADP
la	le	DET
même	même	ADJ
sensation	sensation	NOUN
de	de	ADP
rêve	rêve	NOUN
s'	se	PRON
appliqueront	appliquer	VERB
aussi	aussi	ADV
bien	bien	ADV
des	un	DET
souvenirs	souvenir	NOUN
très	très	ADV
divers	divers	ADJ
.	.	PUNCT
Voici	voici	VERB
par	par	ADP
exemple	exemple	NOUN
,	,	PUNCT
dans	dans	ADP
le	le	DET
champ	champ	NOUN
de	de	ADP
la	le	DET
vision	vision	NOUN
,	,	PUNCT
une	un	DET
tache	tache	NOUN
verte	vert	ADJ
parsemée	parsemer	VERB
de	de	ADP
points	point	NOUN
blancs	blanc	ADJ
.	.	PUNCT
Elle	lui	PRON
pourra	pouvoir	VERB
matérialiser	matérialiser	VERB
le	le	DET
souvenir	souvenir	NOUN
d'	de	ADP
une	un	DET
pelouse	pelouse	NOUN
avec	avec	ADP
des	un	DET
fleurs	fleur	NOUN
,	,	PUNCT
celui	celui	VERB
d'	de	ADP
un	un	DET
billard	billard	NOUN
avec	avec	ADP
ses	son	DET
billes	bille	NOUN
-beaucoup	-beaucoup	ADP
d'	d'	DET
autres	autre	ADJ
encore	encore	ADV
.	.	PUNCT
Tous	tout	ADJ
voudraient	vouloir	VERB
revivre	revivre	VERB
dans	dans	ADP
la	le	DET
sensation	sensation	NOUN
,	,	PUNCT
tous	tout	ADJ
courent	courir	VERB
à	à	ADP
sa	son	DET
poursuite	poursuite	NOUN
.	.	PUNCT
Quelquefois	quelquefois	ADV
ils	il	PRON
l'	l'	PRON
atteignent	atteindre	VERB
l'	le	DET
un	un	PRON
après	après	ADP
l'	le	DET
autre	autre	PRON
:	:	PUNCT
la	le	DET
pelouse	pelouse	NOUN
devient	devenir	VERB
billard	billard	NOUN
et	et	CCONJ
nous	nous	PRON
assistons	assister	VERB
à	à	ADP
des	un	DET
transformations	transformation	NOUN
extraordinaires	extraordinaire	ADJ
.	.	PUNCT
Parfois	parfois	ADV
ils	il	PRON
la	le	DET
rejoignent	rejoignent	ADV
ensemble	ensembl	ADJ
:	:	PUNCT
alors	alors	ADV
la	le	DET
pelouse	pelous	ADJ
est	être	AUX
billard	billard	ADV
-	-	PUNCT
absurdité	absurdité	NOUN
que	que	SCONJ
le	le	DET
rêveur	rêveur	NOUN
cherchera	chercher	VERB
peut-être	peut-être	ADV
à	à	ADP
lever	lever	VERB
par	par	ADP
un	un	DET
raisonnement	raisonnement	NOUN
qui	qui	PRON
l'	l'	PRON
aggravera	aggraver	VERB
encore	encore	ADV
.	.	PUNCT
