form	lemma	POS
"
"	"
"	SPACE
Or	or	CCONJ
,	,	PUNCT
il	il	PRON
est	être	AUX
de	de	ADP
l'	le	DET
essence	essence	NOUN
des	de	ADP
choses	chose	NOUN
de	de	ADP
l'	le	DET
esprit	esprit	NOUN
de	de	ADP
ne	ne	ADV
par	par	ADP
,	,	PUNCT
se	se	PRON
prêter	prêter	VERB
à	à	ADP
la	le	DET
mesure	mesure	NOUN
.	.	PUNCT
Le	le	DET
premier	premier	ADJ
mouvement	mouvement	NOUN
de	de	ADP
la	le	DET
science	science	NOUN
moderne	moderne	ADJ
devait	devoir	VERB
donc	donc	ADV
être	être	AUX
de	de	ADP
chercher	chercher	VERB
si	si	SCONJ
l'	le	DET
on	on	PRON
ne	ne	ADV
pourrait	pouvoir	VERB
pas	pas	ADV
substituer	substituer	VERB
aux	aux	DET
phénomènes	phénomène	NOUN
de	de	ADP
l'	le	DET
esprit	esprit	NOUN
certains	certain	DET
phénomènes	phénomène	NOUN
qui	qui	PRON
en	en	PRON
fussent	être	VERB
les	le	DET
équivalents	équivalent	NOUN
et	et	CCONJ
qui	qui	PRON
seraient	être	AUX
mesurables	mesurable	ADJ
.	.	PUNCT
De	de	ADP
fait	fait	NOUN
,	,	PUNCT
nous	nous	PRON
voyons	voir	VERB
que	que	SCONJ
la	le	DET
conscience	conscience	NOUN
a	avoir	VERB
des	un	DET
rapports	rapport	NOUN
avec	avec	ADP
le	le	DET
cerveau	cerveau	NOUN
.	.	PUNCT
On	on	PRON
s'	se	PRON
empara	emparer	VERB
donc	donc	ADV
du	de	DET
cerveau	cerveau	NOUN
,	,	PUNCT
on	on	PRON
s'	se	PRON
attacha	attacher	VERB
au	au	DET
fait	fait	NOUN
cérébral	cérébral	ADJ
-	-	PUNCT
dont	dont	PRON
on	on	PRON
ne	ne	ADV
connaît	connaître	VERB
certes	certes	ADV
pas	pas	ADV
la	le	DET
nature	nature	NOUN
,	,	PUNCT
mais	mais	CCONJ
dont	dont	PRON
on	on	PRON
sait	savoir	VERB
qu'	que	SCONJ
il	il	PRON
doit	devoir	VERB
pouvoir	pouvoir	VERB
se	se	PRON
résoudre	résoudre	VERB
finalement	finalement	ADV
en	en	ADP
mouvements	mouvement	NOUN
de	de	ADP
molécules	molécule	NOUN
et	et	CCONJ
d'	de	ADP
atonies	atonie	NOUN
,	,	PUNCT
c'	ce	PRON
est	est	ADV
-	-	ADV
à	à	ADV
-	-	ADV
dire	dire	ADV
en	en	ADP
faits	fait	NOUN
d'	de	ADP
ordre	ordre	NOUN
mécanique	mécanique	ADJ
-	-	PUNCT
et	et	CCONJ
l'	le	DET
on	on	PRON
convint	convenir	VERB
de	de	ADP
procéder	procéder	VERB
comme	comme	ADP
si	si	SCONJ
le	le	DET
cérébral	cérébral	NOUN
était	être	AUX
l'	le	DET
équivalent	équivalent	NOUN
du	de	DET
mental	mental	NOUN
.	.	PUNCT
Toute	tout	ADJ
notre	notre	DET
science	science	NOUN
de	de	ADP
l'	le	DET
esprit	esprit	NOUN
,	,	PUNCT
toute	tout	ADJ
notre	notre	DET
métaphysique	métaphysique	NOUN
,	,	PUNCT
depuis	depuis	ADP
le	le	DET
XVIIe	xvii	ADJ
siècle	siècle	NOUN
jusqu'	jusque	ADP
à	à	ADP
nos	notre	DET
jours	jour	NOUN
,	,	PUNCT
proclame	proclame	NOUN
d'	de	ADP
ailleurs	ailleurs	ADV
cette	ce	DET
