form	lemma	POS
"
"	"
"	SPACE
Sert	Sert	PROPN
-elle	lui	PRON
toute	tout	ADJ
seule	seul	ADJ
?	?	PUNCT
Pour	pour	ADP
ne	ne	ADV
parler	parler	VERB
encore	encore	ADV
que	que	SCONJ
du	de	DET
sens	sens	NOUN
de	de	ADP
la	le	DET
vue	vue	NOUN
,	,	PUNCT
disons	dison	NOUN
qu'	que	SCONJ
à	à	ADP
côté	côté	NOUN
des	de	ADP
sensations	sensation	NOUN
visuelles	visuel	ADJ
dont	dont	PRON
la	le	DET
source	source	NOUN
est	être	AUX
interne	interne	ADJ
il	il	PRON
en	en	PRON
est	être	VERB
qui	qui	PRON
ont	avoir	AUX
une	un	DET
cause	cause	NOUN
extérieure	extérieur	ADJ
.	.	PUNCT
Les	le	DET
paupières	paupière	NOUN
ont	avoir	AUX
beau	beau	VERB
être	être	AUX
closes	clore	VERB
,	,	PUNCT
l'	le	DET
œil	œil	ADJ
distingue	distingue	VERB
encore	encore	ADV
la	le	DET
lumière	lumière	NOUN
de	de	ADP
l'	le	DET
ombre	ombre	NOUN
et	et	CCONJ
reconnaît	reconnaître	VERB
même	même	ADV
,	,	PUNCT
jusqu'	jusque	ADP
à	à	ADP
un	un	DET
certain	certain	ADJ
point	point	NOUN
,	,	PUNCT
la	le	DET
nature	nature	NOUN
de	de	ADP
la	le	DET
lumière	lumière	NOUN
.	.	PUNCT
Or	or	CCONJ
,	,	PUNCT
les	le	DET
sensations	sensation	NOUN
provoquées	provoquer	VERB
par	par	ADP
une	un	DET
lumière	lumière	NOUN
réelle	réel	ADJ
sont	être	AUX
à	à	ADP
l'	le	DET
origine	origine	NOUN
de	de	ADP
beaucoup	beaucoup	ADV
de	de	ADP
nos	notre	DET
rêves	rêve	NOUN
.	.	PUNCT
Une	un	DET
bougie	bougie	NOUN
qu'	qu'	PRON
on	on	PRON
allume	allume	VERB
brusquement	brusquement	ADV
fera	faire	VERB
surgir	surgir	VERB
chez	chez	ADP
le	le	DET
dormeur	dormeur	NOUN
,	,	PUNCT
si	si	SCONJ
son	son	DET
sommeil	sommeil	NOUN
n'	n'	ADV
est	être	AUX
pas	pas	ADV
trop	trop	ADV
profond	profond	ADJ
,	,	PUNCT
un	un	DET
ensemble	ensemble	NOUN
de	de	ADP
visions	vision	NOUN
que	que	SCONJ
dominera	dominer	VERB
l'	le	DET
idée	idée	NOUN
d'	de	ADP
incendie	incendie	NOUN
.	.	PUNCT
Tissié	tissié	NOUN
en	en	ADP
cite	cite	NOUN
deux	deux	NUM
exemples	exemple	NOUN
:	:	PUNCT
""""	""""	PUNCT
B	b	NOUN
...	...	PUNCT
rêve	rêve	NOUN
que	que	SCONJ
le	le	DET
théâtre	théâtre	NOUN
d'	de	ADP
Alexandrie	alexandrie	NOUN
est	être	AUX
en	en	ADP
feu	feu	NOUN
;	;	PUNCT
la	le	DET
flamme	flamme	NOUN
éclaire	éclaire	VERB
tout	tout	ADJ
un	un	DET
quartier	quartier	NOUN
.	.	PUNCT
Tout	tout	ADV
à	à	ADP
coup	coup	NOUN
il	il	PRON
se	se	PRON
trouve	trouve	VERB
transporté	transporté	NOUN
au	au	DET
milieu	milieu	NOUN
du	de	DET
bassin	bassin	NOUN
de	de	ADP
la	le	DET
place	place	NOUN
des	de	ADP
Consuls	Consuls	PROPN
;	;	PUNCT
une	un	DET
rampe	rampe	NOUN
de	de	ADP
feu	feu	NOUN
court	court	ADJ
le	le	DET
long	long	NOUN
des	de	ADP
chaînes	chaîne	NOUN
qui	qui	PRON
relient	relier	VERB
les	le	DET
grosses	grosse	NOUN
bornes	borne	NOUN
placées	placer	VERB
autour	autour	ADV
du	de	DET
bassin	bassin	NOUN
.	.	PUNCT
Puis	puis	CCONJ
il	il	PRON
se	se	PRON
retrouve	retrouve	VERB
à	à	ADP
Paris	Paris	PROPN
à	à	ADP
l'	le	DET
Exposition	exposition	NOUN
qui	qui	PRON
est	être	AUX
en	en	ADP
feu	feu	NOUN
....	....	PUNCT
il	il	PRON
assiste	assiste	VERB
à	à	ADP
des	un	DET
scènes	scène	NOUN
déchi	déchi	ADJ
.	.	PUNCT
rantes	rante	NOUN
,	,	PUNCT
etc.	etc.	ADV
Il	il	PRON
se	se	PRON
réveille	réveille	VERB
en	en	ADP
sursaut	sursaut	VERB
.	.	PUNCT
Ses	son	DET
yeux	oeil	NOUN
recevaient	recevoir	VERB
le	le	DET
faisceau	faisceau	NOUN
de	de	ADP
lumière	lumière	NOUN
projeté	projeter	VERB
par	par	ADP
la	le	DET
lanterne	lantern	ADJ
sourde	sourde	NOUN
que	que	SCONJ
la	le	DET
sœur	sœur	NOUN
de	de	ADP
ronde	ronde	NOUN
tournait	tourner	VERB
vers	vers	ADP
son	son	DET
lit	lit	NOUN
en	en	ADP
passant	passer	VERB
.	.	PUNCT
-	-	PUNCT
M	m	NOUN
...	...	PUNCT
rêve	rêve	NOUN
qu'	que	SCONJ
il	il	PRON
s'	se	PRON
est	être	AUX
engagé	engager	VERB
dans	dans	ADP
l'	le	DET
infanterie	infanterie	NOUN
de	de	ADP
marine	marine	NOUN
,	,	PUNCT
où	où	PRON
il	il	PRON
a	avoir	AUX
servi	servir	VERB
jadis	jadis	PROPN
.	.	PUNCT
Il	il	PRON
va	aller	VERB
à	à	ADP
Fort-de-France	fort-de-france	NOUN
,	,	PUNCT
à	à	ADP
Toulon	Toulon	PROPN
,	,	PUNCT
à	à	ADP
Lorient	Lorient	PROPN
,	,	PUNCT
en	en	ADP
Crimée	Crimée	PROPN
,	,	PUNCT
à	à	ADP
Constantinople	constantinople	NOUN
.	.	PUNCT
Il	il	PRON
aperçoit	apercevoir	VERB
des	un	DET
éclairs	éclair	NOUN
,	,	PUNCT
il	il	PRON
entend	entendre	VERB
le	le	DET
tonnerre	tonnerre	NOUN
....	....	PUNCT
il	il	PRON
assiste	assiste	VERB
enfin	enfin	ADV
à	à	ADP
un	un	DET
combat	combat	NOUN
dans	dans	ADP
lequel	lequel	PRON
il	il	PRON
voit	voir	VERB
le	le	DET
feu	feu	NOUN
sortir	sortir	ADJ
des	de	ADP
bouches	bouche	NOUN
de	de	ADP
canon	canon	NOUN
.	.	PUNCT
Il	il	PRON
se	se	PRON
réveille	réveille	VERB
en	en	ADP
sursaut	sursaut	VERB
.	.	PUNCT
Comme	comme	ADP
B	b	NOUN
...	...	PUNCT
,	,	PUNCT
il	il	PRON
était	être	AUX
réveillé	réveiller	VERB
par	par	ADP
le	le	DET
jet	jet	NOUN
de	de	ADP
lumière	lumière	NOUN
projeté	projeter	VERB
par	par	ADP
la	le	DET
lanterne	lantern	ADJ
sourde	sourde	NOUN
de	de	ADP
la	le	DET
sœur	sœur	NOUN
de	de	ADP
ronde	ronde	NOUN
.	.	PUNCT
""""	""""	PUNCT
Tels	tel	ADJ
sont	être	AUX
les	le	DET
rêves	rêve	NOUN
que	que	PRON
peut	pouvoir	VERB
provoquer	provoquer	VERB
une	un	DET
lumière	lumière	NOUN
vive	vif	ADJ
et	et	CCONJ
inattendue	inattendu	ADJ
.	.	PUNCT
