form	lemma	POS
"
"	"
"	SPACE
Pourtant	pourtant	ADV
il	il	PRON
s'	se	PRON
en	en	PRON
faut	falloir	VERB
que	que	SCONJ
,	,	PUNCT
même	même	ADV
aujourd'hui	aujourd'hui	ADV
,	,	PUNCT
la	le	DET
méthode	méthode	NOUN
de	de	ADP
Claude	Claude	PROPN
Bernard	Bernard	PROPN
soit	être	AUX
toujours	toujours	ADV
comprise	comprendre	VERB
et	et	CCONJ
pratiquée	pratiquer	VERB
comme	comme	ADP
elle	lui	PRON
devrait	devoir	VERB
l'	l'	PRON
être	être	AUX
.	.	PUNCT
Cinquante	Cinquante	NUM
ans	an	NOUN
ont	avoir	AUX
passé	passer	VERB
sur	sur	ADP
son	son	DET
œuvre	œuvre	NOUN
;	;	PUNCT
nous	nous	PRON
n'	n'	ADV
avons	avoir	VERB
jamais	jamais	ADV
cessé	cesser	VERB
de	de	ADP
la	le	DET
lire	lire	NOUN
et	et	CCONJ
de	de	ADP
l'	l'	PRON
admirer	admirer	VERB
:	:	PUNCT
avons	avoir	AUX
-nous	nous	PRON
tiré	tirer	VERB
d'	de	ADP
elle	lui	PRON
tout	tout	ADV
l'	le	DET
enseignement	enseignement	NOUN
qu'	qu'	PRON
elle	lui	PRON
contient	contenir	VERB
?	?	PUNCT
